"2026-08-19","國際事務處","國際事務處國科會與法國國家研究總署（ANR）共同徵求2028年雙邊協議國際合作研究計畫","https://nfu.edu.tw/zh_tw/ann/adm/-62243777_69e88e6a4eae350a47e79a55h"
"2026-08-19","國際事務處","國際事務處國科會徵求2027年博士生與博士後研究人員赴中歐國際維謝格勒基金會（IVF）成員國研究進修計畫","https://nfu.edu.tw/zh_tw/ann/adm/-21318511_69e88e6a4eae350a47e79a55h"
"2026-08-18","學務處","學務處【學生宿舍】115學年度新生住宿申請優先住宿及一般抽籤名單公告","https://nfu.edu.tw/zh_tw/ann/adm/-77747095_69bb83684eae358392c8629eh"
"2026-08-17","光電工程系","光電工程系115.08.19（三）及115.08.25（二）第二教學區綜合工程一館施工作業","https://nfu.edu.tw/zh_tw/ann/adm/-11853485_6a38d6294eae350b45f71297h"
"2026-08-17","總務處","總務處【出納組公告】115年8月24日(一)開放115學年度第1學期日間部新生學雜費繳費單下載通知(繳費期限9月7日) 。","https://nfu.edu.tw/zh_tw/ann/adm/-%E5%87%BA%E7%B4%8D%E7%B5%84%E5%85%AC%E5%91%8A-115%E5%B9%B48%E6%9C%8824%E6%97%A5-%E4%B8%80-%E9%96%8B%E6%94%BE115%E5%AD%B8%E5%B9%B4%E5%BA%A6%E7%AC%AC1%E5%AD%B8%E6%9C%9F%E6%97%A5%E9%96%93%E9%83%A8%E6%96%B0%E7%94%9F%E5%AD%B8%E9%9B%9C%E8%B2%BB%E7%B9%B3%E8%B2%BB%E5%96%AE%E4%B8%8B%E8%BC%89%E9%80%9A%E7%9F%A5-%E7%B9%B3%E8%B2%BB%E6%9C%9F%E9%99%909%E6%9C%887%E6%97%A5-49342602_69897de64eae356cc9a50d0eh"
"2026-08-17","總務處","總務處【事務組公告】115年8月26日（三）下午14：00 行政大樓前將舉辦「中元普渡祭拜」儀式。","https://nfu.edu.tw/zh_tw/ann/adm/-%E4%BA%8B%E5%8B%99%E7%B5%84%E5%85%AC%E5%91%8A-115%E5%B9%B48%E6%9C%8826%E6%97%A5%EF%BC%88%E4%B8%89%EF%BC%89%E4%B8%8B%E5%8D%8814-00-%E8%A1%8C%E6%94%BF%E5%A4%A7%E6%A8%93%E5%89%8D%E5%B0%87%E8%88%89%E8%BE%A6-%E4%B8%AD%E5%85%83%E6%99%AE%E6%B8%A1%E7%A5%AD%E6%8B%9C-%E5%84%80%E5%BC%8F-41942447_69897de64eae356cc9a50d0eh"
"2026-08-17","總務處","總務處【出納組公告】 115年8月21日(五)部分出納業務暫停辦理通知","https://nfu.edu.tw/zh_tw/ann/adm/-%E5%87%BA%E7%B4%8D%E7%B5%84%E5%85%AC%E5%91%8A-115%E5%B9%B48%E6%9C%8821%E6%97%A5-%E4%BA%94-%E9%83%A8%E5%88%86%E5%87%BA%E7%B4%8D%E6%A5%AD%E5%8B%99%E6%9A%AB%E5%81%9C%E8%BE%A6%E7%90%86%E9%80%9A%E7%9F%A5-48554719_69897de64eae356cc9a50d0eh"
"2026-08-13","學務處","學務處【生活組公告】115學年第1學期昌益事業群助學獎學金","https://nfu.edu.tw/zh_tw/ann/adm/-80773675_69bb83684eae358392c8629eh"
"2026-08-13","人事室","人事室★ 115年8月14日共同暑休各單位單一窗口服務一覽表","https://nfu.edu.tw/zh_tw/ann/adm/-83894642_69b250a44eae35838e8f2cc1h"
"2026-08-12","總務處","總務處【營繕組公告】115年8月13日(四)至8月16日(日)綜三館部分樓層廁所暫停使用通知","https://nfu.edu.tw/zh_tw/ann/adm/-%E7%87%9F%E7%B9%95%E7%B5%84%E5%85%AC%E5%91%8A-115%E5%B9%B48%E6%9C%8813%E6%97%A5-%E5%9B%9B-%E8%87%B38%E6%9C%8816%E6%97%A5-%E6%97%A5-%E7%B6%9C%E4%B8%89%E9%A4%A8%E9%83%A8%E5%88%86%E6%A8%93%E5%B1%A4%E5%BB%81%E6%89%80%E6%9A%AB%E5%81%9C%E4%BD%BF%E7%94%A8%E9%80%9A%E7%9F%A5%0D%0A%C2%A0-64420806_69897de64eae356cc9a50d0eh"
