Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comm
"333","雙手","30730","1696767590330","F2 U' F2 U R2 F2 L2 D' F' R' F L R2 F' U' L2 U2 R2","0"
"333","雙手","28340","1696767650921","R U F' B2 U R' F2 D L U' L U2 D2 R2 D2 F U2 F D2 B'","0"
"333","雙手","22910","1696767689384","D L2 F2 D' B2 D2 L' B2 D' U F2 R U2 L2 B L F2 R'","0"
"333","雙手","20380","1696767726804","F2 U2 F2 D2 L2 D2 R2 F' R D2 B L D' L' B' D F' U' L","0"
"333","雙手","28790","1696767822324","F2 D F U L B2 R' D' L U2 R2 B L2 B R2 B2 L2 F' L2 B'","0"
"333","雙手","29170","1696767860522","U2 R2 D2 F' R2 B R2 B2 R2 U2 R D' R' B U L' R U' R' B","0"
"333","雙手","26780","1696767924271","L U B2 L B D B U R U R2 B2 U2 L F2 L' D2 R F2 R'","0"
"333","雙手","25560","1696767995416","R' L U2 B2 D' R' B D2 F' U' R' B2 D2 B U2 B D2 R2 F' B'","0"
"333","雙手","26850","1696768043080","R2 L' U F R2 D' F' B' D2 B' U2 L2 D2 L' D2 R B2 U2 D2","0"
"333","雙手","27490","1696768154501","B' L' F2 B2 L2 U' R D' R F2 U' L2 B' L2 U2 L2 B D2 B","0"
"333","雙手","28490","1696768202851","B' R D F L' B2 L2 B' D B' R F2 L2 U' R2 D B2","0"
"333","雙手","23700","1696768466738","B2 L' B2 U2 R F2 D2 L2 B2 U' B2 D' B' D L' D' F2 D R2 D2","0"
"333","雙手","26860","1696768597669","D2 F R2 U2 R2 B L2 F2 L2 D2 U R2 U R B' D R B2 F","0"
"333","雙手","28850","1696768642683","B2 U2 R2 D U F2 U2 R D' R' F' U L2 F2 U' L' B' D2 R","0"
"333","雙手","22930","1696769331521","U' B2 U2 R L' F' B D' R' B U2 L2 D' B2 D B2 D2 L2 U' F2 R2","0"
"333","雙手","30180","1696769373849","R' U B L' F2 R B' U F U D2 F2 R2 L2 U B2 U L2 F2","0"
"333","雙手","19560","1696769451029","U' B2 R2 F2 D B2 D R2 F' D' R' F2 L' U' R' D U' R D'","0"
"333","雙手","26340","1696769539470","R2 D2 L' D2 F2 R' U2 B2 L U2 L B F R' F U' F L' D2 B2","0"
"333","雙手","26490","1696769577121","R2 D L2 F2 U F2 U R2 B2 D' F' L2 D' B' D2 B F L' D R2","0"
"333","雙手","24500","1696769793138","F2 D L2 U B2 D F2 U2 R' F2 R2 D' L' F2 R' B R2 F2 U2","0"
"333","雙手","23690","1696769831409","F2 R D2 R F2 R D2 L' B2 F2 D' B F2 D2 R D B' D' L2 F","0"
"333","雙手","22050","1696769890392","U2 B2 D' B2 D' B2 R2 U B R B' L' U' F2 D2 B2 F2 L R2","0"
"333","雙手","26530","1696769965539","B2 U2 F' U2 D' R L D L2 U' B' U' L2 F2 D' L2 U' R2 U2","0"
"333","雙手","25070","1696770063757","R2 U2 B2 L2 B2 L2 U B2 L2 R F' D B2 U' R B D' B L' R2","0"
"333","雙手","24770","1696770272099","R' F' B' U F L D' F' U L2 D B' L2 B' L2 U2 B U2 L2","0"
"333","雙手","22150","1696770429109","R2 B' U2 L2 D' R B D' F B2 L' B2 R2 D' R2 F2 U D B2 U'","0"
"333","雙手","23720","1696770463607","B' R B' R' L' F U2 D' L F R2 U R2 U B2 U2 F2 U2 D L2","0"
"333","雙手","24560","1696770500301","F R2 B' L2 U2 B D2 U2 R' B' U' R F2 D' L' B' F2 D","0"
"333","雙手","25700","1696770726676","R2 L' F U' F' B R D' L' U B2 R2 F L2 D2 F2 D2 B L2 U2","0"
"333","雙手","25440","1696770963001","B2 L' F2 U2 B D' L' F2 U' B2 R D2 F B2 L2 F' B2 U2 R2","0"
"333","雙手","33020","1696771054503","F' D' B R D2 F' U' B' L2 D' F' B2 D R2 U' R2 L2 D' F2","0"
"333","雙手","26880","1696863868262","D R2 B L2 D2 B' L F' R2 U' L U2 D2 L2 D2 B2 R B2 R","0"
"333","雙手","23040","1696863981874","D B2 U F2 U L2 R2 F2 D' R2 U' B L D2 B U2 L' F' L' D'","0"
"333","雙手","23860","1696864940421","R' L2 F U2 D L2 U F' R' L2 D' R' L' B2 D2 R U2 F2 B2","0"
"333","雙手","17350","1696865013314","R' U2 L' U2 B2 L B2 U2 B2 L2 R' D B F U B2 U' B R' B2","0"
"333","雙手","23130","1696865191536","L2 U2 R2 D L2 U B2 R' B' R F' L2 B D2 U R2 F' R'","0"
"333","雙手","24870","1696865231020","U2 L' F2 D2 L' U' B L2 D R' B2 R B2 R' U2 B2 R D2 F2 R","0"
"333","雙手","27340","1696865393015","L2 F2 R2 D F2 D L2 B2 L2 F' U2 L' D2 L' B D' L' D' F","0"
"333","雙手","19210","1696865426167","R2 D L2 D R' L' U F R' L F B2 R2 D2 F2 B' R2 B R2 D2","0"
"333","雙手","26970","1696865654524","B' D B2 R L2 B' L2 F' R D R L2 U2 R2 D' L2 B2 L2 U2 L2 D'","0"
"333","雙手","25970","1696865795806","L' D2 B2 L D2 R' F2 U2 R' B2 D2 F' L B F L' R U' F2 L","0"
"333","雙手","29550","1696865911176","B L F2 D L B' U F' B' L' D' L2 B U2 F2 B D2 F'","0"
"333","雙手","16040","1696865939715","R' D B D' L2 B D' L B2 D2 B D F2 R2 L2 U' R2 F2 U","0"
"333","雙手","25100","1696916347814","L2 B U2 B' L2 F L2 B' R' B L2 B2 U L2 D2 F R' F' U2","0"
"333","雙手","25670","1696916431783","F L' U2 D2 L U F2 U' B' D2 L D' L2 U' D2 F2 U' D2","0"
"333","雙手","28350","1696916560404","B' R2 F' D2 R2 B' R2 B' L2 B2 U L B2 R2 D B2 F' R2 U","0"
"333","雙手","23940","1696916612776","L2 B D2 B2 U2 R2 F' D2 U R' B R2 F D B U' F R D'","0"
"333","雙手","28420","1696916723890","L2 B' L2 R2 U2 L2 F2 R2 F L' B2 F D F2 R' U2 F2 D' U L","0"
"333","雙手","25640","1696916943230","U2 L U L' F' L' F2 U F' B' D' F2 U' R2 U2 L2 F2 U R2","0"
